"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18280642,"2017-07-26 22:00:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","18900 WESTLEIGH PL, ROWLAND HEIGHTS, CA 91748","18900 WESTLEIGH PL","ROWLAND HEIGHTS","91748",6595417.2106281482,1811800.0448800325,"917-04661-2933","2933","04661","CA0190020","WALNUT","N"
18282021,"2017-07-26 22:45:00","BURGLARY","073","BURGLARY, OTHER STRUCTURE: Night, Attempt","24600 WALNUT ST, NEWHALL, CA","24600 WALNUT ST","NEWHALL",,6401043.5295851314,1961741.0719612234,"917-10595-0625","0625","10595","CA0190006","SANTA CLARITA VALLEY","N"
18280859,"2017-07-26 23:00:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","300 N MEDNIK AVE, LOS ANGELES, CA 90022","300 N MEDNIK AVE","LOS ANGELES","90022",6512607.8190689916,1837069.9179515166,"917-11077-0281","0281","11077","CA0190002","EAST LOS ANGELES","N"
18280653,"2017-07-26 23:06:00","BURGLARY","062","BURGLARY, RESIDENCE: Night, Entry No Force","400 N AMELIA AVE, SAN DIMAS, CA 91773","400 N AMELIA AVE","SAN DIMAS","91773",6616455.4933782201,1862565.373498061,"917-03741-0811","0811","03741","CA0190008","SAN DIMAS","N"
18280644,"2017-07-26 23:09:24","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","1000 W 99TH ST, LOS ANGELES, CA","1000 W 99TH ST","LOS ANGELES",,6472698.2942475127,1802813.4318275633,"917-06950-0372","0372","06950","CA0190003","SOUTH LOS ANGELES","N"
18280868,"2017-07-27 00:22:30","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","100 N SUNNOL DR, LOS ANGELES, CA 90022","100 N SUNNOL DR","LOS ANGELES","90022",6507541.1970356265,1836208.5635762298,"917-11078-0276","0276","11078","CA0190002","EAST LOS ANGELES","N"
18281065,"2017-07-27 00:30:00","BURGLARY","072","BURGLARY, OTHER STRUCTURE: Night, Entry No Force","15700 ORANGE AVE, PARAMOUNT, CA 90723","15700 ORANGE AVE","PARAMOUNT","90723",6507807.4622136978,1782094.3810622427,"917-15905-1366","1366","15905","CA0190013","LAKEWOOD","N"
18280792,"2017-07-27 00:30:00","BURGLARY","072","BURGLARY, OTHER STRUCTURE: Night, Entry No Force","28600 HASLEY CANYON RD, CASTAIC, CA 91384","28600 HASLEY CANYON RD","CASTAIC","91384",6370508.3615239235,1988800.6299728239,"917-10540-0675","0675","10540","CA0190006","SANTA CLARITA VALLEY","N"
18280705,"2017-07-27 00:34:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","800 SAN VICENTE BLVD, WEST HOLLYWOOD, CA 90069","800 SAN VICENTE BLVD","WEST HOLLYWOOD","90069",6445110.4093727153,1853787.575931981,"917-03981-0977","0977","03981","CA0190009","WEST HOLLYWOOD","N"
18280743,"2017-07-27 02:00:00","BURGLARY","062","BURGLARY, RESIDENCE: Night, Entry No Force","44100 FENHOLD ST, LANCASTER, CA 93534","44100 FENHOLD ST","LANCASTER","93534",6530419.7292090282,2071918.9796549196,"917-14506-1137","1137","14506","CA0190024","LANCASTER","N"
18281464,"2017-07-27 02:45:00","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","6100 NORWALK BLVD, WHITTIER, CA 90606","6100 NORWALK BLVD","WHITTIER","90606",6541797.3830220345,1818247.1107339514,"917-05777-1575","1575","05777","CA0190015","PICO RIVERA","N"
18282986,"2017-07-27 03:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","45800 EVELYN CT, LANCASTER, CA","45800 EVELYN CT","LANCASTER",,6516154.0872602202,2083118.5237394106,"917-14681-1121","1121","14681","CA0190024","LANCASTER","N"
18281276,"2017-07-27 03:42:00","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","8700 BEVERLY BLVD, WEST HOLLYWOOD, CA","8700 BEVERLY BLVD","WEST HOLLYWOOD",,6446194.815940096,1850587.3025858272,"917-03990-0972","0972","03990","CA0190009","WEST HOLLYWOOD","N"
18280845,"2017-07-27 05:10:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","5300 DEANE AVE, LOS ANGELES, CA 90043","5300 DEANE AVE","LOS ANGELES","90043",6459263.3045708211,1820388.7700500842,"917-01994-2768","2768","01994","CA0190065","MARINA DEL REY","N"
18280774,"2017-07-27 05:50:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","1000 104TH ST, LOS ANGELES, CA 90044","1000 104TH ST","LOS ANGELES","90044",6472722.7799117034,1801457.9822223601,"017-06952-0372","0372","06952","CA0190003","SOUTH LOS ANGELES","N"
18280780,"2017-07-27 06:00:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","5000 W AVENUE L10, LANCASTER, CA","5000 W AVENUE L10","LANCASTER",,6495674.9528222382,2059455.1096571414,"017-14511-1182","1182","14511","CA0190024","LANCASTER","N"
18281561,"2017-07-27 07:30:00","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","43700 CEDAR AVE, LANCASTER, CA","43700 CEDAR AVE","LANCASTER",,6519916.699509915,2068955.2411222016,"917-14585-1123","1123","14585","CA0190024","LANCASTER","N"
18280846,"2017-07-27 07:42:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","43600 CHALLENGER WAY, LANCASTER, CA","43600 CHALLENGER WAY","LANCASTER",,6527734.0642517675,2068551.6019575323,"917-14518-1133","1133","14518","CA0190024","LANCASTER","N"
18283074,"2017-07-27 08:30:00","BURGLARY","069","BURGLARY, RESIDENCE: Unknown, Attempt","3600 CLIFFSITE DR, RANCHO PALOS VERDES, CA","3600 CLIFFSITE DR","RANCHO PALOS VERDES",,6458206.8098162608,1727222.8042098267,"917-02994-1743","1743","02994","CA0190017","LOMITA","N"
18281881,"2017-07-27 09:00:00","BURGLARY","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","1600 S AVIATION BLVD, INGLEWOOD, CA 90301","1600 S AVIATION BLVD","INGLEWOOD","90301",,,"917-06988-0384","0384","06988","CA0190003","SOUTH LOS ANGELES","N"
18281025,"2017-07-27 09:35:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","2900 HARDWICK ST, LAKEWOOD, CA 90712","2900 HARDWICK ST","LAKEWOOD","90712",6514203.4958248874,1767990.7545519494,"917-15902-1320","1320","15902","CA0190013","LAKEWOOD","N"
18281164,"2017-07-27 12:10:00","BURGLARY","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","5100 OLYMPIC BLVD, LOS ANGELES, CA","5100 OLYMPIC BLVD","LOS ANGELES",,6512980.0020364318,1828595.4751495561,"917-11087-0286","0286","11087","CA0190002","EAST LOS ANGELES","N"
18281387,"2017-07-27 12:27:30","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","800 CANTERBURY LN, SAN DIMAS, CA 91773","800 CANTERBURY LN","SAN DIMAS","91773",6614567.1913493183,1856859.9891649385,"917-03758-0816","0816","03758","CA0190008","SAN DIMAS","N"
18281639,"2017-07-27 12:45:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","1000 STONEBRYN DR, HARBOR CITY, CA","1000 STONEBRYN DR","HARBOR CITY",,6472221.8650149768,1752713.4967104373,"917-08324-1698","1698","08324","CA0190016","CARSON","N"
18281767,"2017-07-27 13:45:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","24800 S NEPTUNE AVE, CARSON, CA 90745","24800 S NEPTUNE AVE","CARSON","90745",6479561.1604339462,1749617.2919594112,"917-08329-1624","1624","08329","CA0190016","CARSON","N"
18281348,"2017-07-27 14:20:00","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","5100 DEEBOYAR AVE, ARTESIA, CA 90701","5100 DEEBOYAR AVE","ARTESIA","90701",6511970.141238,1768181.642264,"917-15926-1320","1320","15926","CA0190013","LAKEWOOD","N"
18284354,"2017-07-27 14:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","1800 GALEMONT AVE, HACIENDA HEIGHTS, CA","1800 GALEMONT AVE","HACIENDA HEIGHTS",,6571163.6090135621,1822367.4192025259,"917-09375-1476","1476","09375","CA0190014","INDUSTRY","N"
18283446,"2017-07-27 14:55:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","18100 WELLINGTON LN, ROWLAND HEIGHTS, CA 91748","18100 WELLINGTON LN","ROWLAND HEIGHTS","91748",6586726.3786826059,1807190.3497846425,"917-04717-2937","2937","04717","CA0190020","WALNUT","N"
18302556,"2017-07-27 16:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","45300 SIERRA HWY, LANCASTER, CA","45300 SIERRA HWY","LANCASTER",,6520123.4225104069,2079319.0184443255,"917-16053-1121","1121","16053","CA0190024","LANCASTER","N"
18281588,"2017-07-27 16:00:00","BURGLARY","066","BURGLARY, RESIDENCE: Day, Attempt","9700 BURKE ST, PICO RIVERA, CA 90660","9700 BURKE ST","PICO RIVERA","90660",6534165.0694699194,1809755.7437182111,"917-05782-1519","1519","05782","CA0190015","PICO RIVERA","N"
18281545,"2017-07-27 17:20:00","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","16200 TEMPLE AVE, CITY OF INDUSTRY, CA 91744","16200 TEMPLE AVE","CITY OF INDUSTRY","91744",6580804.8756192364,1832566.2711292142,"917-09243-1417","1417","09243","CA0190014","INDUSTRY","N"
18281964,"2017-07-27 18:00:00","BURGLARY","074","BURGLARY, OTHER STRUCTURE: Day, Entry By Force","43000 10TH ST W, LANCASTER, CA","43000 10TH ST W","LANCASTER",,6517203.3271876024,2064001.4518560967,"917-14619-1192","1192","14619","CA0190024","LANCASTER","N"
18281965,"2017-07-27 18:20:00","BURGLARY","074","BURGLARY, OTHER STRUCTURE: Day, Entry By Force","43000 10TH ST W, LANCASTER, CA","43000 10TH ST W","LANCASTER",,6517203.3271876024,2064001.4518560967,"917-14620-1192","1192","14620","CA0190024","LANCASTER","N"
18281807,"2017-07-27 19:30:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","17900 REDWOOD AVE, BELLFLOWER, CA 90706","17900 REDWOOD AVE","BELLFLOWER","90706",6527644.6691198023,1774511.3794787524,"917-15968-1336","1336","15968","CA0190013","LAKEWOOD","N"
18281693,"2017-07-27 20:13:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","2400 BARTLETT AVE, ROSEMEAD, CA 91770","2400 BARTLETT AVE","ROSEMEAD","91770",6537867.5496104453,1842617.4854202017,"917-08597-0534","0534","08597","CA0190005","TEMPLE","N"
18281713,"2017-07-27 20:39:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","1100 REGAL CANYON DR, WALNUT, CA 91789","1100 REGAL CANYON DR","WALNUT","91789",6607727.5790579757,1837776.013573559,"917-04682-2915","2915","04682","CA0190020","WALNUT","N"
18281975,"2017-07-27 23:00:00","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","1100 GRAND AVE, WALNUT, CA","1100 GRAND AVE","WALNUT",,6608864.3613757379,1837428.5261567587,"917-04689-2912","2912","04689","CA0190020","WALNUT","N"
18282037,"2017-07-27 23:27:00","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","24200 S AVALON BLVD, CARSON, CA 90745","24200 S AVALON BLVD","CARSON","90745",6481350.1315138415,1751682.9891546443,"917-08337-1623","1623","08337","CA0190016","CARSON","N"
18282606,"2017-07-27 23:30:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","3000 HILL ST, HUNTINGTON PARK, CA","3000 HILL ST","HUNTINGTON PARK",,6496381.0015087649,1810192.6950913887,"917-11506-2179","2179","11506","CA01900V3","CENTURY","N"
18281820,"2017-07-27 23:30:08","BURGLARY","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","12200 LA MIRADA BLVD, LA MIRADA, CA 90638","12200 LA MIRADA BLVD","LA MIRADA","90638",6558061.3354771603,1792734.6491683596,"917-10714-0460","0460","10714","CA0190004","NORWALK","N"
18282251,"2017-07-28 01:30:00","BURGLARY","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","500 E PALMDALE BLVD, PALMDALE, CA 93550","500 E PALMDALE BLVD","PALMDALE","93550",6525411.2131396988,2033625.5649632611,"917-11067-2611","2611","11067","CA01900W9","PALMDALE","N"
18282025,"2017-07-28 02:15:00","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","17300 WOODRUFF AVE, BELLFLOWER, CA 90706","17300 WOODRUFF AVE","BELLFLOWER","90706",6526243.6848900579,1777090.7992472008,"917-15979-1336","1336","15979","CA0190013","LAKEWOOD","N"
18281925,"2017-07-28 02:47:00","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","16200 PARAMOUNT BLVD, PARAMOUNT, CA 90723","16200 PARAMOUNT BLVD","PARAMOUNT","90723",6513207.5458574099,1781415.6970772443,"917-15973-1368","1368","15973","CA0190013","LAKEWOOD","N"
18281956,"2017-07-28 02:51:00","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","12500 CARSON ST, HAWAIIAN GARDENS, CA 90716","12500 CARSON ST","HAWAIIAN GARDENS","90716",6541902.348804269,1761204.7684512194,"917-15975-1352","1352","15975","CA0190013","LAKEWOOD","N"
18281944,"2017-07-28 03:00:00","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","13200 SOUTH ST, CERRITOS, CA 90703","13200 SOUTH ST","CERRITOS","90703",6546679.3195043858,1771053.8376443828,"917-03690-2316","2316","03690","CA01900R7","CERRITOS","N"
18282023,"2017-07-28 03:33:00","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","4100 PARAMOUNT BLVD, LAKEWOOD, CA 90712","4100 PARAMOUNT BLVD","LAKEWOOD","90712",6512961.5050838832,1761656.9297908968,"917-15978-1323","1323","15978","CA0190013","LAKEWOOD","N"
18283864,"2017-07-28 04:00:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","18200 VIA DICHA, ROWLAND HEIGHTS, CA 91748","18200 VIA DICHA","ROWLAND HEIGHTS","91748",6589565.1709133387,1816875.5868822727,"917-04723-2930","2930","04723","CA0190020","WALNUT","N"
18281940,"2017-07-28 04:37:00","BURGLARY","063","BURGLARY, RESIDENCE: Night, Attempt","5100 W 138TH ST, HAWTHORNE, CA 90250","5100 W 138TH ST","HAWTHORNE","90250",6449590.6530216811,1788335.1974208194,"917-06990-0385","0385","06990","CA0190003","SOUTH LOS ANGELES","N"
18288437,"2017-07-28 07:42:09","BURGLARY","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","3700 WALNUT AVE, LYNWOOD, CA 90262","3700 WALNUT AVE","LYNWOOD","90262",6500556.0182192596,1794675.1878327215,"917-11802-2114","2114","11802","CA01900V3","CENTURY","N"
18282414,"2017-07-28 08:45:00","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","45600 FIG AVE, LANCASTER, CA 93535","45600 FIG AVE","LANCASTER","93535",6518392.1368543673,2081582.364760411,"917-14642-1121","1121","14642","CA0190024","LANCASTER","N"
18282869,"2017-07-28 09:00:00","BURGLARY","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","7800 HILL DR, SOUTH SAN GABRIEL, CA 91770","7800 HILL DR","SOUTH SAN GABRIEL","91770",6532219.9291232517,1839526.4799597375,"917-08665-0571","0571","08665","CA0190005","TEMPLE","N"
18282484,"2017-07-28 11:37:30","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","19600 LUSK AVE, CERRITOS, CA 90703","19600 LUSK AVE","CERRITOS","90703",6534691.9944301629,1768396.1290819237,"917-03698-2313","2313","03698","CA01900R7","CERRITOS","N"
18282605,"2017-07-28 11:52:30","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","6300 BURTON AVE, SAN GABRIEL, CA 91775","6300 BURTON AVE","SAN GABRIEL","91775",6537076.8831505599,1863870.9602734905,"017-08645-0587","0587","08645","CA0190005","TEMPLE","N"
18282344,"2017-07-28 12:00:00","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","5600 SPRINGHILL PL, LOS ANGELES, CA 90043","5600 SPRINGHILL PL","LOS ANGELES","90043",6454891.295722764,1818920.9837061104,"917-02012-2767","2767","02012","CA0190065","MARINA DEL REY","N"
18282362,"2017-07-28 12:50:00","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","2800 CHUCKWAGON RD, PALMDALE, CA","2800 CHUCKWAGON RD","PALMDALE",,6538733.2723211264,2019536.5832025374,"917-11075-2603","2603","11075","CA01900W9","PALMDALE","N"
18286598,"2017-07-28 13:00:00","BURGLARY","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","6000 SHEILA ST, COMMERCE, CA 90040","6000 SHEILA ST","COMMERCE","90040",6516222.732867416,1821071.339506828,"917-11417-0244","0244","11417","CA0190002","EAST LOS ANGELES","N"
18283096,"2017-07-28 13:00:00","BURGLARY","069","BURGLARY, RESIDENCE: Unknown, Attempt","2800 HARVEY WAY, LAKEWOOD, CA 90713","2800 HARVEY WAY","LAKEWOOD","90713",6513909.9945115969,1763053.0005549535,"917-16056-1323","1323","16056","CA0190013","LAKEWOOD","N"
18282611,"2017-07-28 13:15:00","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","24300 S BROADWELL AVE, HARBOR CITY, CA 90710","24300 S BROADWELL AVE","HARBOR CITY","90710",6473095.4002722083,1750925.5124068924,"917-08356-1698","1698","08356","CA0190016","CARSON","N"
18282734,"2017-07-28 13:30:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","3800 PIRATE DR, RANCHO PALOS VERDES, CA 90275","3800 PIRATE DR","RANCHO PALOS VERDES","90275",6456109.6514688451,1727056.1138655557,"917-02986-1742","1742","02986","CA0190017","LOMITA","N"
18284206,"2017-07-28 16:37:30","BURGLARY","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","38700 ORCHID VIEW PL, PALMDALE, CA 93550","38700 ORCHID VIEW PL","PALMDALE","93550",6529903.1279710121,2035957.3242838974,"917-11182-2610","2610","11182","CA01900W9","PALMDALE","N"
18283713,"2017-07-28 18:15:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","43500 GRANGE ST, LANCASTER, CA","43500 GRANGE ST","LANCASTER",,6533945.0932027427,2067812.6017462667,"917-14749-1137","1137","14749","CA0190024","LANCASTER","N"
18283085,"2017-07-28 21:00:00","BURGLARY","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","8700 DORRINGTON AVE, WEST HOLLYWOOD, CA 90048","8700 DORRINGTON AVE","WEST HOLLYWOOD","90048",6445543.8151563872,1851495.056283308,"917-04033-0972","0972","04033","CA0190009","WEST HOLLYWOOD","N"
18282839,"2017-07-28 22:00:00","BURGLARY","072","BURGLARY, OTHER STRUCTURE: Night, Entry No Force","16600 PIONEER BLVD, ARTESIA, CA 90701","16600 PIONEER BLVD","ARTESIA","90701",6536764.9257168462,1778739.1036570508,"917-16034-1348","1348","16034","CA0190013","LAKEWOOD","N"
18282863,"2017-07-28 22:07:30","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","800 HUNTLEY AVE, WEST HOLLYWOOD, CA 90069","800 HUNTLEY AVE","WEST HOLLYWOOD","90069",6446399.1377058979,1853939.562885629,"917-04026-0972","0972","04026","CA0190009","WEST HOLLYWOOD","N"
18282903,"2017-07-29 00:14:00","BURGLARY","072","BURGLARY, OTHER STRUCTURE: Night, Entry No Force","6500 SAN GABRIEL BLVD, SAN GABRIEL, CA 91776","6500 SAN GABRIEL BLVD","SAN GABRIEL","91776",6534133.9485854432,1865833.1956697544,"917-08667-0587","0587","08667","CA0190005","TEMPLE","N"
18283069,"2017-07-29 00:15:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","2100 SINALOA AVE, ALTADENA, CA","2100 SINALOA AVE","ALTADENA",,6526622.0217480399,1888889.6674378179,"917-02127-0776","0776","02127","CA0190007","ALTADENA","N"
18283284,"2017-07-29 00:15:00","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","16300 SANTA BIANCA DR, HACIENDA HEIGHTS, CA 91745","16300 SANTA BIANCA DR","HACIENDA HEIGHTS","91745",6575549.2174078766,1819082.9987720882,"017-09334-1471","1471","09334","CA0190014","INDUSTRY","N"
18287125,"2017-07-29 00:30:00","BURGLARY","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","2000 MARENGO ST, LOS ANGELES, CA 90033","2000 MARENGO ST","LOS ANGELES","90033",6499029.8952446794,1842977.9471914035,"917-01479-8547","8547","01479","CA01900F4","COUNTY SERVICES BUR","N"
18283100,"2017-07-29 01:45:00","BURGLARY","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","100 E AVENUE J, LANCASTER, CA","100 E AVENUE J","LANCASTER",,6522505.4127984783,2073340.7604717831,"917-14687-1132","1132","14687","CA0190024","LANCASTER","N"
18287544,"2017-07-29 02:15:00","BURGLARY","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","20300 S SUSANA RD, RANCHO DOMINGUEZ, CA","20300 S SUSANA RD","RANCHO DOMINGUEZ",,6498752.0617495514,1766757.0731483484,"917-08542-1692","1692","08542","CA0190016","CARSON","N"
18283472,"2017-07-29 02:15:00","BURGLARY","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","700 FARBEN DR, DIAMOND BAR, CA","700 FARBEN DR","DIAMOND BAR",,6619741.8261131709,1826819.5227121282,"917-04718-2922","2922","04718","CA0190020","WALNUT","N"
18283009,"2017-07-29 02:45:00","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","2500 PAGE DR, ALTADENA, CA","2500 PAGE DR","ALTADENA",,6525329.6781917643,1891333.1026198687,"917-02126-0775","0775","02126","CA0190007","ALTADENA","N"
18283319,"2017-07-29 02:52:30","BURGLARY","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","12300 226TH ST, HAWAIIAN GARDENS, CA 90716","12300 226TH ST","HAWAIIAN GARDENS","90716",6541209.1962638348,1758005.8300741171,"917-16080-1351","1351","16080","CA0190013","LAKEWOOD","N"
18283310,"2017-07-29 03:00:00","BURGLARY","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","3800 SMITH AVE, ACTON, CA 93510","3800 SMITH AVE","ACTON","93510",6501140.2034292258,1992721.9022489064,"917-11137-2646","2646","11137","CA01900W9","PALMDALE","N"
18282970,"2017-07-29 04:25:30","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","2700 CARRIER AVE, COMMERCE, CA 90040","2700 CARRIER AVE","COMMERCE","90040",6518928.732222843,1819900.9070645911,"917-11193-0245","0245","11193","CA0190002","EAST LOS ANGELES","N"
18298453,"2017-07-29 04:30:00","BURGLARY","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","18700 VALLEY BLVD, EAST VALINDA, CA","18700 VALLEY BLVD","EAST VALINDA",,6593302.7054330334,1824043.6732018229,"917-09975-1443","1443","09975","CA0190014","INDUSTRY","N"
18283117,"2017-07-29 06:35:00","BURGLARY","074","BURGLARY, OTHER STRUCTURE: Day, Entry By Force","1200 W CARSON ST, TORRANCE, CA 90502","1200 W CARSON ST","TORRANCE","90502",6471061.4500540318,1761550.1061469831,"917-08376-1696","1696","08376","CA0190016","CARSON","N"
